null
AzureWithSDSCreate
94
114
86
82
155
91
66
68
126
106
111
60
AmazonCreateSimpleDB
143
42
19
43
54
168
31
25
45
1
16
86
27
13
3
42
22
212
168
38
0
0
0
27
164
136
151
173
141
147
129
104
19
7
AmazonCreate
108
57
134
30
96
117
15
0
0
0
0
0
0
0
32
62
19
0
0
13
0
0
0
0
1
25
0
0
0
0
0
0
0
0
0
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
39
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
3
99
63
18
140
128
33
158
99
61
0
0
0
32
92
10
8
0
0
0
0
0
0
41
6
1
20
0
0
0
0
0
7
0
0
0
8
0
0
0
0
0
0
26
2
1
9
0
0
0
AppEngineCreate
133
13
330
296
180
214
82
253
255
107
254
161
115
AzureStorageCreate
31
76
62
0
66
76
75
86
52
34
9
58
32
65
45
92
60
23
